2024/09/12 16:58:18.363 => OpenSerial: Com=4 BaudRate=256000, Success=1
2024/09/12 16:58:18.369 => CRadarProtocolDevice::OpenCmdMode: CMDID(0x00FF) Success
2024/09/12 16:58:18.369 => protocol version = 1, send_recv buffer size = 64
2024/09/12 16:58:18.520 => CRadarProtocolDevice::OpenCmdMode: CMDID(0x00FF) Success
2024/09/12 16:58:18.520 => protocol version = 1, send_recv buffer size = 64
2024/09/12 16:58:18.525 => CRadarProtocolDevice::UpdateVersion: CMDID(0x0000) Success
2024/09/12 16:58:18.525 => GetVersion Return: v1.4.4_32772.0
2024/09/12 16:58:29.960 => CRadarProtocolDevice::OpenCmdMode: CMDID(0x00FF) Success
2024/09/12 16:58:29.960 => protocol version = 1, send_recv buffer size = 64
2024/09/12 16:58:30.120 => CRadarProtocolDevice::OpenCmdMode: CMDID(0x00FF) Success
2024/09/12 16:58:30.120 => protocol version = 1, send_recv buffer size = 64
2024/09/12 16:58:30.663 => CRadarProtocolDevice::SendCommand: CMDID(0x0062) Success
2024/09/12 16:58:30.668 => CRadarProtocolDevice::CloseCmdMode: CMDID(0x00FE) Success
2024/09/12 16:58:30.673 => thread create success, thread handle=0x00000668, id=3160, name=ABDData
2024/09/12 16:58:30.673 => thread information, name=ABDData, tid=3160(0x00000c58)
2024/09/12 17:13:24.095 => State=2, M_D=213, M_S=000, ML_D=214, ML_S=100, R_D=198
2024/09/12 17:13:24.195 => State=2, M_D=213, M_S=000, ML_D=213, ML_S=100, R_D=198
2024/09/12 17:13:24.295 => State=2, M_D=213, M_S=000, ML_D=213, ML_S=100, R_D=198
2024/09/12 17:13:24.395 => State=2, M_D=213, M_S=000, ML_D=213, ML_S=100, R_D=198
2024/09/12 17:13:24.495 => State=2, M_D=213, M_S=000, ML_D=213, ML_S=100, R_D=198
2024/09/12 17:13:24.596 => State=2, M_D=213, M_S=000, ML_D=213, ML_S=100, R_D=198
2024/09/12 17:13:24.695 => State=2, M_D=213, M_S=000, ML_D=213, ML_S=100, R_D=198
2024/09/12 17:13:24.795 => State=2, M_D=213, M_S=000, ML_D=213, ML_S=100, R_D=198
2024/09/12 17:13:24.895 => State=2, M_D=213, M_S=000, ML_D=213, ML_S=100, R_D=198
2024/09/12 17:13:24.995 => State=2, M_D=213, M_S=000, ML_D=213, ML_S=100, R_D=198
2024/09/12 17:13:25.095 => State=2, M_D=213, M_S=000, ML_D=212, ML_S=100, R_D=198
2024/09/12 17:13:25.195 => State=2, M_D=213, M_S=000, ML_D=212, ML_S=100, R_D=198
2024/09/12 17:13:25.295 => State=2, M_D=213, M_S=000, ML_D=212, ML_S=100, R_D=198
2024/09/12 17:13:25.395 => State=2, M_D=213, M_S=000, ML_D=212, ML_S=100, R_D=198
2024/09/12 17:13:25.495 => State=2, M_D=213, M_S=000, ML_D=212, ML_S=100, R_D=198
2024/09/12 17:13:25.596 => State=2, M_D=213, M_S=000, ML_D=213, ML_S=100, R_D=198
2024/09/12 17:13:25.695 => State=2, M_D=213, M_S=000, ML_D=213, ML_S=100, R_D=198
2024/09/12 17:13:25.796 => State=2, M_D=213, M_S=000, ML_D=213, ML_S=100, R_D=198
2024/09/12 17:13:25.895 => State=2, M_D=213, M_S=000, ML_D=214, ML_S=100, R_D=198
2024/09/12 17:13:25.995 => State=2, M_D=213, M_S=000, ML_D=214, ML_S=100, R_D=198
2024/09/12 17:13:26.095 => State=2, M_D=213, M_S=000, ML_D=215, ML_S=100, R_D=198
2024/09/12 17:13:26.195 => State=2, M_D=213, M_S=000, ML_D=215, ML_S=100, R_D=198
2024/09/12 17:13:26.295 => State=2, M_D=213, M_S=000, ML_D=215, ML_S=100, R_D=198
2024/09/12 17:13:26.396 => State=2, M_D=213, M_S=000, ML_D=215, ML_S=100, R_D=198
2024/09/12 17:13:26.495 => State=2, M_D=213, M_S=000, ML_D=215, ML_S=100, R_D=198
2024/09/12 17:13:26.595 => State=2, M_D=213, M_S=000, ML_D=214, ML_S=100, R_D=198
2024/09/12 17:13:26.695 => State=2, M_D=213, M_S=000, ML_D=214, ML_S=100, R_D=198
2024/09/12 17:13:26.795 => State=2, M_D=213, M_S=000, ML_D=213, ML_S=100, R_D=198
2024/09/12 17:13:26.895 => State=2, M_D=213, M_S=000, ML_D=213, ML_S=100, R_D=198
2024/09/12 17:13:26.995 => State=2, M_D=213, M_S=000, ML_D=213, ML_S=100, R_D=198
2024/09/12 17:13:27.095 => State=2, M_D=213, M_S=000, ML_D=212, ML_S=100, R_D=198
2024/09/12 17:13:27.195 => State=2, M_D=213, M_S=000, ML_D=211, ML_S=100, R_D=198
2024/09/12 17:13:27.295 => State=2, M_D=213, M_S=000, ML_D=210, ML_S=100, R_D=198
2024/09/12 17:13:27.395 => State=2, M_D=213, M_S=000, ML_D=210, ML_S=100, R_D=198
2024/09/12 17:13:27.495 => State=2, M_D=213, M_S=000, ML_D=209, ML_S=100, R_D=198
2024/09/12 17:13:27.595 => State=2, M_D=213, M_S=000, ML_D=209, ML_S=100, R_D=198
2024/09/12 17:13:27.695 => State=2, M_D=213, M_S=000, ML_D=209, ML_S=100, R_D=198
2024/09/12 17:13:27.795 => State=2, M_D=213, M_S=000, ML_D=208, ML_S=100, R_D=198
2024/09/12 17:13:27.895 => State=2, M_D=213, M_S=000, ML_D=208, ML_S=100, R_D=198
2024/09/12 17:13:27.995 => State=2, M_D=213, M_S=000, ML_D=208, ML_S=100, R_D=198
2024/09/12 17:13:28.095 => State=2, M_D=213, M_S=000, ML_D=209, ML_S=100, R_D=198
2024/09/12 17:13:28.195 => State=2, M_D=213, M_S=000, ML_D=209, ML_S=100, R_D=198
2024/09/12 17:13:28.295 => State=2, M_D=213, M_S=000, ML_D=210, ML_S=100, R_D=198
2024/09/12 17:13:28.395 => State=2, M_D=213, M_S=000, ML_D=210, ML_S=100, R_D=198
2024/09/12 17:13:28.494 => State=2, M_D=213, M_S=000, ML_D=210, ML_S=100, R_D=198
2024/09/12 17:13:28.595 => State=2, M_D=213, M_S=000, ML_D=211, ML_S=100, R_D=198
2024/09/12 17:13:28.696 => State=2, M_D=213, M_S=000, ML_D=211, ML_S=100, R_D=198
2024/09/12 17:13:28.796 => State=2, M_D=213, M_S=000, ML_D=212, ML_S=100, R_D=198
2024/09/12 17:13:28.895 => State=2, M_D=213, M_S=000, ML_D=212, ML_S=100, R_D=198
2024/09/12 17:13:28.995 => State=2, M_D=213, M_S=000, ML_D=212, ML_S=100, R_D=198
2024/09/12 17:13:29.095 => State=2, M_D=213, M_S=000, ML_D=212, ML_S=100, R_D=198
2024/09/12 17:13:29.195 => State=2, M_D=213, M_S=000, ML_D=213, ML_S=100, R_D=198
2024/09/12 17:13:29.295 => State=2, M_D=213, M_S=000, ML_D=213, ML_S=100, R_D=198
2024/09/12 17:13:29.396 => State=2, M_D=213, M_S=000, ML_D=213, ML_S=100, R_D=198
2024/09/12 17:13:29.495 => State=2, M_D=213, M_S=000, ML_D=213, ML_S=100, R_D=198
2024/09/12 17:13:29.595 => State=2, M_D=213, M_S=000, ML_D=214, ML_S=100, R_D=198
2024/09/12 17:13:29.695 => State=2, M_D=213, M_S=000, ML_D=214, ML_S=100, R_D=198
2024/09/12 17:13:29.795 => State=2, M_D=213, M_S=000, ML_D=214, ML_S=100, R_D=198
2024/09/12 17:13:29.894 => State=2, M_D=213, M_S=000, ML_D=214, ML_S=100, R_D=198
2024/09/12 17:13:29.995 => State=2, M_D=213, M_S=000, ML_D=214, ML_S=100, R_D=198
2024/09/12 17:13:30.095 => State=2, M_D=213, M_S=000, ML_D=214, ML_S=100, R_D=198
2024/09/12 17:13:30.195 => State=2, M_D=213, M_S=000, ML_D=214, ML_S=100, R_D=198
2024/09/12 17:13:30.294 => State=2, M_D=213, M_S=000, ML_D=214, ML_S=100, R_D=198
2024/09/12 17:13:30.396 => State=2, M_D=213, M_S=000, ML_D=215, ML_S=100, R_D=198
2024/09/12 17:13:30.495 => State=2, M_D=213, M_S=000, ML_D=215, ML_S=100, R_D=198
2024/09/12 17:13:30.595 => State=2, M_D=213, M_S=000, ML_D=215, ML_S=100, R_D=198
2024/09/12 17:13:30.695 => State=2, M_D=213, M_S=000, ML_D=215, ML_S=100, R_D=198
2024/09/12 17:13:30.795 => State=2, M_D=213, M_S=000, ML_D=215, ML_S=100, R_D=198
2024/09/12 17:13:30.894 => State=2, M_D=213, M_S=000, ML_D=215, ML_S=100, R_D=198
2024/09/12 17:13:30.995 => State=2, M_D=213, M_S=000, ML_D=215, ML_S=100, R_D=198
2024/09/12 17:13:31.095 => State=2, M_D=213, M_S=000, ML_D=216, ML_S=100, R_D=199
2024/09/12 17:13:31.195 => State=2, M_D=213, M_S=000, ML_D=216, ML_S=100, R_D=199
2024/09/12 17:13:31.295 => State=2, M_D=213, M_S=000, ML_D=216, ML_S=100, R_D=199
2024/09/12 17:13:31.395 => State=2, M_D=213, M_S=000, ML_D=216, ML_S=100, R_D=199
2024/09/12 17:13:31.494 => State=2, M_D=213, M_S=000, ML_D=217, ML_S=100, R_D=199
2024/09/12 17:13:31.595 => State=2, M_D=213, M_S=000, ML_D=217, ML_S=100, R_D=199
2024/09/12 17:13:31.694 => State=2, M_D=213, M_S=000, ML_D=218, ML_S=100, R_D=199
2024/09/12 17:13:31.795 => State=2, M_D=213, M_S=000, ML_D=219, ML_S=100, R_D=199
2024/09/12 17:13:31.894 => State=2, M_D=213, M_S=000, ML_D=219, ML_S=100, R_D=199
2024/09/12 17:13:31.995 => State=2, M_D=213, M_S=000, ML_D=219, ML_S=100, R_D=199
2024/09/12 17:13:32.095 => State=2, M_D=213, M_S=000, ML_D=220, ML_S=100, R_D=199
2024/09/12 17:13:32.195 => State=2, M_D=213, M_S=000, ML_D=220, ML_S=100, R_D=199
2024/09/12 17:13:32.294 => State=2, M_D=213, M_S=000, ML_D=220, ML_S=100, R_D=199
2024/09/12 17:13:32.395 => State=2, M_D=213, M_S=000, ML_D=220, ML_S=100, R_D=199
2024/09/12 17:13:32.494 => State=2, M_D=213, M_S=000, ML_D=220, ML_S=100, R_D=199
2024/09/12 17:13:32.595 => State=2, M_D=213, M_S=000, ML_D=220, ML_S=100, R_D=199
2024/09/12 17:13:32.695 => State=2, M_D=213, M_S=000, ML_D=221, ML_S=100, R_D=199
2024/09/12 17:13:32.796 => State=2, M_D=213, M_S=000, ML_D=222, ML_S=100, R_D=199
2024/09/12 17:13:32.895 => State=2, M_D=213, M_S=000, ML_D=223, ML_S=100, R_D=199
2024/09/12 17:13:32.995 => State=2, M_D=213, M_S=000, ML_D=223, ML_S=100, R_D=199
2024/09/12 17:13:33.095 => State=2, M_D=213, M_S=000, ML_D=224, ML_S=100, R_D=200
2024/09/12 17:13:33.196 => State=2, M_D=213, M_S=000, ML_D=224, ML_S=100, R_D=201
2024/09/12 17:13:33.294 => State=2, M_D=213, M_S=000, ML_D=224, ML_S=100, R_D=202
2024/09/12 17:13:33.395 => State=2, M_D=213, M_S=000, ML_D=224, ML_S=100, R_D=203
2024/09/12 17:13:33.494 => State=2, M_D=213, M_S=000, ML_D=224, ML_S=100, R_D=204
2024/09/12 17:13:33.595 => State=2, M_D=213, M_S=000, ML_D=224, ML_S=100, R_D=205
2024/09/12 17:13:33.695 => State=2, M_D=213, M_S=000, ML_D=225, ML_S=100, R_D=206
2024/09/12 17:13:33.794 => State=2, M_D=213, M_S=000, ML_D=225, ML_S=100, R_D=207
2024/09/12 17:13:33.895 => State=2, M_D=213, M_S=000, ML_D=226, ML_S=100, R_D=207
2024/09/12 17:13:33.994 => State=2, M_D=213, M_S=000, ML_D=226, ML_S=100, R_D=207
2024/09/12 17:13:34.095 => State=2, M_D=213, M_S=000, ML_D=226, ML_S=100, R_D=207
2024/09/12 17:13:34.196 => State=2, M_D=213, M_S=000, ML_D=226, ML_S=100, R_D=207
2024/09/12 17:13:34.295 => State=2, M_D=213, M_S=000, ML_D=226, ML_S=100, R_D=207
2024/09/12 17:13:34.396 => State=2, M_D=213, M_S=000, ML_D=226, ML_S=100, R_D=207
2024/09/12 17:13:34.495 => State=2, M_D=213, M_S=000, ML_D=227, ML_S=100, R_D=207
2024/09/12 17:13:34.595 => State=2, M_D=213, M_S=000, ML_D=227, ML_S=100, R_D=207
2024/09/12 17:13:34.696 => State=2, M_D=213, M_S=000, ML_D=227, ML_S=100, R_D=207
2024/09/12 17:13:34.796 => State=2, M_D=213, M_S=000, ML_D=227, ML_S=100, R_D=207
2024/09/12 17:13:34.895 => State=2, M_D=213, M_S=000, ML_D=227, ML_S=100, R_D=207
2024/09/12 17:13:34.995 => State=2, M_D=213, M_S=000, ML_D=226, ML_S=100, R_D=207
2024/09/12 17:13:35.096 => State=2, M_D=213, M_S=000, ML_D=225, ML_S=100, R_D=207
2024/09/12 17:13:35.196 => State=2, M_D=213, M_S=000, ML_D=225, ML_S=100, R_D=207
2024/09/12 17:13:35.295 => State=2, M_D=213, M_S=000, ML_D=224, ML_S=100, R_D=207
2024/09/12 17:13:35.396 => State=2, M_D=213, M_S=000, ML_D=223, ML_S=100, R_D=206
2024/09/12 17:13:35.495 => State=2, M_D=213, M_S=000, ML_D=222, ML_S=100, R_D=206
2024/09/12 17:13:35.595 => State=3, M_D=212, M_S=093, ML_D=220, ML_S=100, R_D=206
2024/09/12 17:13:35.695 => State=2, M_D=212, M_S=000, ML_D=219, ML_S=100, R_D=206
2024/09/12 17:13:35.795 => State=3, M_D=210, M_S=075, ML_D=217, ML_S=100, R_D=206
2024/09/12 17:13:35.895 => State=3, M_D=215, M_S=064, ML_D=217, ML_S=100, R_D=206
2024/09/12 17:13:35.995 => State=2, M_D=215, M_S=000, ML_D=216, ML_S=100, R_D=206
2024/09/12 17:13:36.095 => State=2, M_D=215, M_S=000, ML_D=215, ML_S=100, R_D=205
2024/09/12 17:13:36.195 => State=2, M_D=215, M_S=000, ML_D=215, ML_S=100, R_D=204
2024/09/12 17:13:36.295 => State=2, M_D=215, M_S=000, ML_D=214, ML_S=100, R_D=203
2024/09/12 17:13:36.395 => State=2, M_D=215, M_S=000, ML_D=214, ML_S=100, R_D=202
2024/09/12 17:13:36.495 => State=2, M_D=215, M_S=000, ML_D=213, ML_S=100, R_D=201
2024/09/12 17:13:36.595 => State=2, M_D=215, M_S=000, ML_D=213, ML_S=100, R_D=200
2024/09/12 17:13:36.696 => State=2, M_D=215, M_S=000, ML_D=213, ML_S=100, R_D=199
2024/09/12 17:13:36.795 => State=2, M_D=215, M_S=000, ML_D=212, ML_S=100, R_D=198
2024/09/12 17:13:36.895 => State=2, M_D=215, M_S=000, ML_D=212, ML_S=100, R_D=198
2024/09/12 17:13:36.995 => State=2, M_D=215, M_S=000, ML_D=212, ML_S=100, R_D=198
2024/09/12 17:13:37.095 => State=2, M_D=215, M_S=000, ML_D=211, ML_S=100, R_D=198
2024/09/12 17:13:37.195 => State=3, M_D=219, M_S=062, ML_D=210, ML_S=100, R_D=198
2024/09/12 17:13:37.295 => State=3, M_D=216, M_S=100, ML_D=211, ML_S=100, R_D=198
2024/09/12 17:13:37.395 => State=3, M_D=223, M_S=041, ML_D=211, ML_S=100, R_D=198
2024/09/12 17:13:37.496 => State=3, M_D=221, M_S=100, ML_D=212, ML_S=100, R_D=198
2024/09/12 17:13:37.596 => State=2, M_D=221, M_S=000, ML_D=212, ML_S=100, R_D=198
2024/09/12 17:13:37.695 => State=3, M_D=210, M_S=072, ML_D=212, ML_S=100, R_D=198
2024/09/12 17:13:37.796 => State=3, M_D=210, M_S=093, ML_D=212, ML_S=100, R_D=198
2024/09/12 17:13:37.896 => State=3, M_D=212, M_S=083, ML_D=212, ML_S=100, R_D=198
2024/09/12 17:13:37.995 => State=3, M_D=217, M_S=100, ML_D=212, ML_S=100, R_D=199
2024/09/12 17:13:38.095 => State=3, M_D=223, M_S=100, ML_D=213, ML_S=100, R_D=199
2024/09/12 17:13:38.195 => State=3, M_D=227, M_S=048, ML_D=213, ML_S=100, R_D=200
2024/09/12 17:13:38.295 => State=3, M_D=221, M_S=072, ML_D=213, ML_S=100, R_D=200
2024/09/12 17:13:38.395 => State=3, M_D=217, M_S=100, ML_D=213, ML_S=100, R_D=200
2024/09/12 17:13:38.495 => State=3, M_D=222, M_S=100, ML_D=213, ML_S=100, R_D=200
2024/09/12 17:13:38.595 => State=3, M_D=223, M_S=069, ML_D=212, ML_S=100, R_D=200
2024/09/12 17:13:38.695 => State=3, M_D=207, M_S=086, ML_D=212, ML_S=100, R_D=198
2024/09/12 17:13:38.795 => State=2, M_D=207, M_S=000, ML_D=212, ML_S=100, R_D=197
2024/09/12 17:13:38.895 => State=2, M_D=207, M_S=000, ML_D=213, ML_S=100, R_D=196
2024/09/12 17:13:38.995 => State=3, M_D=221, M_S=100, ML_D=213, ML_S=100, R_D=197
2024/09/12 17:13:39.095 => State=3, M_D=210, M_S=100, ML_D=213, ML_S=100, R_D=197
2024/09/12 17:13:39.195 => State=2, M_D=210, M_S=000, ML_D=214, ML_S=100, R_D=197
2024/09/12 17:13:39.295 => State=3, M_D=213, M_S=100, ML_D=214, ML_S=100, R_D=197
2024/09/12 17:13:39.395 => State=3, M_D=209, M_S=100, ML_D=214, ML_S=100, R_D=197
2024/09/12 17:13:39.495 => State=2, M_D=209, M_S=000, ML_D=214, ML_S=100, R_D=197
2024/09/12 17:13:39.595 => State=3, M_D=229, M_S=075, ML_D=214, ML_S=100, R_D=197
2024/09/12 17:13:39.695 => State=3, M_D=213, M_S=088, ML_D=215, ML_S=100, R_D=197
2024/09/12 17:13:39.795 => State=3, M_D=183, M_S=092, ML_D=215, ML_S=100, R_D=197
2024/09/12 17:13:39.895 => State=3, M_D=158, M_S=081, ML_D=213, ML_S=100, R_D=190
2024/09/12 17:13:39.995 => State=3, M_D=208, M_S=100, ML_D=212, ML_S=100, R_D=191
2024/09/12 17:13:40.095 => State=3, M_D=202, M_S=100, ML_D=209, ML_S=100, R_D=190
2024/09/12 17:13:40.195 => State=3, M_D=233, M_S=050, ML_D=207, ML_S=100, R_D=194
2024/09/12 17:13:40.295 => State=3, M_D=189, M_S=082, ML_D=205, ML_S=100, R_D=191
2024/09/12 17:13:40.396 => State=3, M_D=201, M_S=100, ML_D=203, ML_S=100, R_D=190
2024/09/12 17:13:40.495 => State=3, M_D=167, M_S=089, ML_D=202, ML_S=100, R_D=185
2024/09/12 17:13:40.596 => State=3, M_D=203, M_S=100, ML_D=200, ML_S=100, R_D=185
2024/09/12 17:13:40.695 => State=3, M_D=161, M_S=059, ML_D=198, ML_S=100, R_D=180
2024/09/12 17:13:40.795 => State=3, M_D=181, M_S=082, ML_D=196, ML_S=100, R_D=178
2024/09/12 17:13:40.895 => State=3, M_D=175, M_S=100, ML_D=196, ML_S=100, R_D=175
2024/09/12 17:13:40.995 => State=3, M_D=182, M_S=100, ML_D=193, ML_S=100, R_D=173
2024/09/12 17:13:41.095 => State=3, M_D=162, M_S=100, ML_D=191, ML_S=100, R_D=170
2024/09/12 17:13:41.195 => State=3, M_D=154, M_S=100, ML_D=162, ML_S=100, R_D=166
2024/09/12 17:13:41.295 => State=3, M_D=166, M_S=100, ML_D=154, ML_S=100, R_D=164
2024/09/12 17:13:41.395 => State=3, M_D=158, M_S=100, ML_D=166, ML_S=100, R_D=161
2024/09/12 17:13:41.494 => State=2, M_D=158, M_S=000, ML_D=158, ML_S=100, R_D=158
2024/09/12 17:13:41.596 => State=3, M_D=155, M_S=081, ML_D=158, ML_S=100, R_D=156
2024/09/12 17:13:41.696 => State=3, M_D=171, M_S=100, ML_D=155, ML_S=100, R_D=156
2024/09/12 17:13:41.794 => State=3, M_D=178, M_S=095, ML_D=171, ML_S=100, R_D=157
2024/09/12 17:13:41.895 => State=3, M_D=210, M_S=067, ML_D=178, ML_S=100, R_D=162
2024/09/12 17:13:41.995 => State=3, M_D=244, M_S=047, ML_D=210, ML_S=100, R_D=170
2024/09/12 17:13:42.095 => State=3, M_D=209, M_S=052, ML_D=244, ML_S=100, R_D=173
2024/09/12 17:13:42.196 => State=3, M_D=189, M_S=058, ML_D=209, ML_S=100, R_D=173
2024/09/12 17:13:42.295 => State=3, M_D=202, M_S=044, ML_D=189, ML_S=100, R_D=175
2024/09/12 17:13:42.395 => State=3, M_D=202, M_S=055, ML_D=202, ML_S=100, R_D=176
2024/09/12 17:13:42.494 => State=3, M_D=191, M_S=058, ML_D=202, ML_S=100, R_D=175
2024/09/12 17:13:42.595 => State=3, M_D=199, M_S=055, ML_D=191, ML_S=100, R_D=175
2024/09/12 17:13:42.696 => State=3, M_D=202, M_S=063, ML_D=199, ML_S=100, R_D=176
2024/09/12 17:13:42.795 => State=2, M_D=202, M_S=000, ML_D=202, ML_S=100, R_D=177
2024/09/12 17:13:42.895 => State=3, M_D=213, M_S=100, ML_D=202, ML_S=100, R_D=179
2024/09/12 17:13:42.995 => State=3, M_D=215, M_S=051, ML_D=213, ML_S=100, R_D=181
2024/09/12 17:13:43.095 => State=3, M_D=216, M_S=100, ML_D=215, ML_S=100, R_D=184
2024/09/12 17:13:43.195 => State=2, M_D=216, M_S=000, ML_D=216, ML_S=100, R_D=186
2024/09/12 17:13:43.294 => State=2, M_D=216, M_S=000, ML_D=216, ML_S=100, R_D=188
2024/09/12 17:13:43.396 => State=3, M_D=225, M_S=073, ML_D=216, ML_S=100, R_D=190
2024/09/12 17:13:43.495 => State=3, M_D=222, M_S=100, ML_D=225, ML_S=100, R_D=193
2024/09/12 17:13:43.595 => State=2, M_D=222, M_S=000, ML_D=222, ML_S=100, R_D=194
2024/09/12 17:13:43.695 => State=3, M_D=237, M_S=041, ML_D=222, ML_S=100, R_D=195
2024/09/12 17:13:43.794 => State=3, M_D=208, M_S=046, ML_D=237, ML_S=100, R_D=198
2024/09/12 17:13:43.895 => State=3, M_D=215, M_S=092, ML_D=208, ML_S=100, R_D=198
2024/09/12 17:13:43.994 => State=3, M_D=223, M_S=052, ML_D=215, ML_S=100, R_D=198
2024/09/12 17:13:44.095 => State=3, M_D=229, M_S=050, ML_D=223, ML_S=100, R_D=199
2024/09/12 17:13:44.195 => State=2, M_D=229, M_S=000, ML_D=229, ML_S=100, R_D=200
2024/09/12 17:13:44.295 => State=3, M_D=231, M_S=042, ML_D=229, ML_S=100, R_D=201
2024/09/12 17:13:44.395 => State=3, M_D=225, M_S=073, ML_D=191, ML_S=100, R_D=202
2024/09/12 17:13:44.495 => State=3, M_D=222, M_S=084, ML_D=192, ML_S=100, R_D=202
2024/09/12 17:13:44.595 => State=3, M_D=217, M_S=093, ML_D=195, ML_S=100, R_D=202
2024/09/12 17:13:44.695 => State=2, M_D=217, M_S=000, ML_D=199, ML_S=100, R_D=202
2024/09/12 17:13:44.795 => State=3, M_D=226, M_S=047, ML_D=203, ML_S=100, R_D=203
2024/09/12 17:13:44.895 => State=3, M_D=219, M_S=054, ML_D=203, ML_S=100, R_D=203
2024/09/12 17:13:44.995 => State=2, M_D=219, M_S=000, ML_D=206, ML_S=100, R_D=201
2024/09/12 17:13:45.095 => State=2, M_D=219, M_S=000, ML_D=209, ML_S=100, R_D=200
2024/09/12 17:13:45.195 => State=3, M_D=221, M_S=045, ML_D=214, ML_S=100, R_D=199
2024/09/12 17:13:45.295 => State=3, M_D=208, M_S=043, ML_D=217, ML_S=100, R_D=199
2024/09/12 17:13:45.395 => State=3, M_D=218, M_S=058, ML_D=217, ML_S=100, R_D=199
2024/09/12 17:13:45.495 => State=3, M_D=196, M_S=051, ML_D=218, ML_S=100, R_D=199
2024/09/12 17:13:45.595 => State=3, M_D=202, M_S=077, ML_D=218, ML_S=100, R_D=199
2024/09/12 17:13:45.695 => State=3, M_D=169, M_S=042, ML_D=217, ML_S=100, R_D=193
2024/09/12 17:13:45.795 => State=3, M_D=186, M_S=049, ML_D=219, ML_S=100, R_D=190
2024/09/12 17:13:45.896 => State=3, M_D=213, M_S=049, ML_D=220, ML_S=100, R_D=191
2024/09/12 17:13:45.995 => State=3, M_D=207, M_S=056, ML_D=221, ML_S=100, R_D=190
2024/09/12 17:13:46.095 => State=3, M_D=217, M_S=046, ML_D=222, ML_S=100, R_D=192
2024/09/12 17:13:46.195 => State=2, M_D=217, M_S=000, ML_D=224, ML_S=100, R_D=193
2024/09/12 17:13:46.295 => State=3, M_D=232, M_S=052, ML_D=225, ML_S=100, R_D=196
2024/09/12 17:13:46.396 => State=3, M_D=216, M_S=090, ML_D=225, ML_S=100, R_D=197
2024/09/12 17:13:46.496 => State=3, M_D=222, M_S=080, ML_D=225, ML_S=100, R_D=198
2024/09/12 17:13:46.596 => State=3, M_D=213, M_S=082, ML_D=226, ML_S=100, R_D=198
2024/09/12 17:13:46.695 => State=2, M_D=213, M_S=000, ML_D=227, ML_S=100, R_D=198
2024/09/12 17:13:46.795 => State=3, M_D=226, M_S=056, ML_D=226, ML_S=100, R_D=200
2024/09/12 17:13:46.895 => State=3, M_D=227, M_S=100, ML_D=226, ML_S=100, R_D=201
2024/09/12 17:13:46.995 => State=3, M_D=218, M_S=083, ML_D=226, ML_S=100, R_D=201
2024/09/12 17:13:47.096 => State=3, M_D=220, M_S=065, ML_D=226, ML_S=100, R_D=201
2024/09/12 17:13:47.195 => State=3, M_D=218, M_S=070, ML_D=225, ML_S=100, R_D=201
2024/09/12 17:13:47.295 => State=3, M_D=213, M_S=100, ML_D=224, ML_S=100, R_D=200
2024/09/12 17:13:47.395 => State=3, M_D=208, M_S=085, ML_D=223, ML_S=100, R_D=199
2024/09/12 17:13:47.495 => State=3, M_D=206, M_S=100, ML_D=224, ML_S=100, R_D=197
2024/09/12 17:13:47.595 => State=3, M_D=183, M_S=078, ML_D=224, ML_S=100, R_D=193
2024/09/12 17:13:47.696 => State=3, M_D=201, M_S=080, ML_D=225, ML_S=100, R_D=192
2024/09/12 17:13:47.796 => State=2, M_D=201, M_S=000, ML_D=225, ML_S=100, R_D=191
2024/09/12 17:13:47.895 => State=2, M_D=201, M_S=000, ML_D=226, ML_S=100, R_D=190
2024/09/12 17:13:47.995 => State=3, M_D=183, M_S=060, ML_D=225, ML_S=100, R_D=187
2024/09/12 17:13:48.095 => State=3, M_D=186, M_S=076, ML_D=225, ML_S=100, R_D=185
2024/09/12 17:13:48.195 => State=3, M_D=181, M_S=052, ML_D=225, ML_S=100, R_D=182
2024/09/12 17:13:48.295 => State=3, M_D=196, M_S=092, ML_D=223, ML_S=100, R_D=182
2024/09/12 17:13:48.395 => State=3, M_D=220, M_S=054, ML_D=222, ML_S=100, R_D=185
2024/09/12 17:13:48.495 => State=3, M_D=166, M_S=097, ML_D=220, ML_S=100, R_D=180
2024/09/12 17:13:48.596 => State=3, M_D=172, M_S=048, ML_D=219, ML_S=100, R_D=177
2024/09/12 17:13:48.695 => State=3, M_D=156, M_S=100, ML_D=219, ML_S=100, R_D=172
2024/09/12 17:13:48.796 => State=3, M_D=160, M_S=100, ML_D=217, ML_S=100, R_D=169
2024/09/12 17:13:48.895 => State=2, M_D=160, M_S=000, ML_D=215, ML_S=100, R_D=166
2024/09/12 17:13:48.995 => State=3, M_D=158, M_S=100, ML_D=213, ML_S=100, R_D=163
2024/09/12 17:13:49.095 => State=3, M_D=178, M_S=052, ML_D=213, ML_S=100, R_D=163
2024/09/12 17:13:49.195 => State=2, M_D=178, M_S=000, ML_D=212, ML_S=100, R_D=163
2024/09/12 17:13:49.296 => State=2, M_D=178, M_S=000, ML_D=212, ML_S=100, R_D=167
2024/09/12 17:13:49.395 => State=3, M_D=190, M_S=051, ML_D=210, ML_S=100, R_D=170
2024/09/12 17:13:49.495 => State=3, M_D=175, M_S=063, ML_D=211, ML_S=100, R_D=173
2024/09/12 17:13:49.595 => State=2, M_D=175, M_S=000, ML_D=210, ML_S=100, R_D=176
